Año(aaaa)-Trimestre(t),Orden del país, País,Estado de la información,Unidad multiplicadora,Moneda (USD),Valor
2019-1,38,Hungría,Preliminar,Millones,Dólar estadounidense,0
2019-1,39,Islas Caimán,Preliminar,Millones,Dólar estadounidense,"263,8682005"
2019-1,40,Islas Vírgenes Británicas,Preliminar,Millones,Dólar estadounidense,"50,54107604"
2019-1,41,India,Preliminar,Millones,Dólar estadounidense,"4,801400037"
2019-1,42,Inglaterra,Preliminar,Millones,Dólar estadounidense,"200,9832004"
2019-1,44,Irán,Preliminar,Millones,Dólar estadounidense,0
2019-1,45,Irlanda⁴,Preliminar,Millones,Dólar estadounidense,"15,00122104"
2019-1,46,Isla de Man,Preliminar,Millones,Dólar estadounidense,"0,04834707"
2019-1,47,Israel,Preliminar,Millones,Dólar estadounidense,"0,586715213"
2019-1,48,Italia,Preliminar,Millones,Dólar estadounidense,"17,59580342"
2019-1,49,Japón,Preliminar,Millones,Dólar estadounidense,"7,797728688"
2019-1,50,Jordania,Preliminar,Millones,Dólar estadounidense,0
2019-1,51,Kuwait,Preliminar,Millones,Dólar estadounidense,0
2019-1,52,Líbano,Preliminar,Millones,Dólar estadounidense,0
2019-1,53,Liberia,Preliminar,Millones,Dólar estadounidense,0
2019-1,54,Liechtenstein,Preliminar,Millones,Dólar estadounidense,0
2019-1,55,Lituania,Preliminar,Millones,Dólar estadounidense,0
2019-1,56,Luxemburgo,Preliminar,Millones,Dólar estadounidense,"27,56835232"
2019-1,57,Malasia,Preliminar,Millones,Dólar estadounidense,"0,076150568"
2019-1,58,México,Preliminar,Millones,Dólar estadounidense,"125,27422"
2019-1,59,Nicaragua,Preliminar,Millones,Dólar estadounidense,"0,058016484"
2019-1,60,Noruega,Preliminar,Millones,Dólar estadounidense,"1,617031554"
2019-1,61,Nueva Zelanda,Preliminar,Millones,Dólar estadounidense,"-1,009469008"
2019-1,62,Países Bajos,Preliminar,Millones,Dólar estadounidense,"13,00113679"
2019-1,63,Panamá,Preliminar,Millones,Dólar estadounidense,"260,509169"
2019-1,64,Paraguay,Preliminar,Millones,Dólar estadounidense,"0,043512363"
2019-1,65,Perú,Preliminar,Millones,Dólar estadounidense,"44,09786896"
2019-1,66,Portugal,Preliminar,Millones,Dólar estadounidense,"5,444426291"
2019-1,67,Puerto Rico,Preliminar,Millones,Dólar estadounidense,"0,96380666"
2019-1,69,República Dominicana,Preliminar,Millones,Dólar estadounidense,"0,848189655"
2019-1,70,Singapur,Preliminar,Millones,Dólar estadounidense,"2,847381568"
2019-1,71,Sri Lanka,Preliminar,Millones,Dólar estadounidense,0
2019-1,72,Suecia,Preliminar,Millones,Dólar estadounidense,"15,25564651"
2019-1,73,Suiza,Preliminar,Millones,Dólar estadounidense,"418,0782274"
2019-1,74,Sudáfrica,Preliminar,Millones,Dólar estadounidense,"17,40494515"
2019-1,75,Tailandia,Preliminar,Millones,Dólar estadounidense,0
2019-1,76,Taiwán,Preliminar,Millones,Dólar estadounidense,"2,287964676"
2019-1,77,Ucrania,Preliminar,Millones,Dólar estadounidense,0
2019-1,78,Uruguay,Preliminar,Millones,Dólar estadounidense,"91,93224998"
2019-1,79,Venezuela,Preliminar,Millones,Dólar estadounidense,"0,871177242"
2019-1,81,Otros Países,Preliminar,Millones,Dólar estadounidense,"3,88280944"
2019-1,82,Total paises,Preliminar,Millones,Dólar estadounidense,"3393,701892"
2019-2,1,Afganistán,Preliminar,Millones,Dólar estadounidense,0
2019-2,2,Albania,Preliminar,Millones,Dólar estadounidense,0
2019-2,3,Alemania,Preliminar,Millones,Dólar estadounidense,"140,1311204"
2019-2,4,Anguilla,Preliminar,Millones,Dólar estadounidense,"258,2833073"
2019-2,5,Antillas Holandesas,Preliminar,Millones,Dólar estadounidense,"0,142536643"
2019-2,6,Argentina,Preliminar,Millones,Dólar estadounidense,"0,137616924"
2019-2,7,Aruba,Preliminar,Millones,Dólar estadounidense,"0,02304189"
2019-2,8,Australia,Preliminar,Millones,Dólar estadounidense,"4,383340115"
2019-2,9,Austria,Preliminar,Millones,Dólar estadounidense,"-1,719213953"
2019-2,10,Bahamas,Preliminar,Millones,Dólar estadounidense,"4,619061628"
2019-2,11,Barbados,Preliminar,Millones,Dólar estadounidense,"137,7255422"
2019-2,12,Bélgica,Preliminar,Millones,Dólar estadounidense,"15,94392059"
2019-2,13,Belice,Preliminar,Millones,Dólar estadounidense,"8,705274538"
2019-2,14,Bermudas,Preliminar,Millones,Dólar estadounidense,"37,77095793"
2019-2,15,Bolivia,Preliminar,Millones,Dólar estadounidense,"-0,845365574"
2019-2,16,Brasil,Preliminar,Millones,Dólar estadounidense,"22,65741947"
2019-2,17,Canadá,Preliminar,Millones,Dólar estadounidense,"63,70044142"
2019-2,18,Chile,Preliminar,Millones,Dólar estadounidense,"205,5820071"
2019-2,19,China,Preliminar,Millones,Dólar estadounidense,"3,256121372"
2019-2,20,Corea del Sur,Preliminar,Millones,Dólar estadounidense,"-2,737952803"
2019-2,21,Chipre,Preliminar,Millones,Dólar estadounidense,"5,635769302"
2019-2,22,Costa Rica,Preliminar,Millones,Dólar estadounidense,"7,659445545"
2019-2,23,Cuba,Preliminar,Millones,Dólar estadounidense,0
2019-2,24,Curazao,Preliminar,Millones,Dólar estadounidense,"0,237230991"
2019-2,25,Dinamarca,Preliminar,Millones,Dólar estadounidense,"-0,020629244"
2019-2,26,Ecuador,Preliminar,Millones,Dólar estadounidense,"23,17325312"
2019-2,27,El Salvador,Preliminar,Millones,Dólar estadounidense,"0,694381186"
2019-2,28,Escocia,Preliminar,Millones,Dólar estadounidense,"5,736234216"
2019-2,29,España,Preliminar,Millones,Dólar estadounidense,"591,1406484"
2019-2,30,Estados Unidos,Preliminar,Millones,Dólar estadounidense,"885,7259627"
2019-2,31,Finlandia,Preliminar,Millones,Dólar estadounidense,"0,67104661"
2019-2,32,Francia,Preliminar,Millones,Dólar estadounidense,"20,99480052"
2019-2,33,Gibraltar,Preliminar,Millones,Dólar estadounidense,"0,015170749"
2019-2,34,Grecia,Preliminar,Millones,Dólar estadounidense,0
2019-2,35,Guatemala,Preliminar,Millones,Dólar estadounidense,"0,51301615"
2019-2,36,Honduras,Preliminar,Millones,Dólar estadounidense,"0,308208677"
2019-2,37,Hong Kong,Preliminar,Millones,Dólar estadounidense,"17,16849666"
2019-2,38,Hungría,Preliminar,Millones,Dólar estadounidense,"0,506197837"
2019-2,39,Islas Caimán,Preliminar,Millones,Dólar estadounidense,"54,22863077"
2019-2,40,Islas Vírgenes Británicas,Preliminar,Millones,Dólar estadounidense,"153,3668553"
2019-2,41,India,Preliminar,Millones,Dólar estadounidense,"2,676995671"
2019-2,42,Inglaterra,Preliminar,Millones,Dólar estadounidense,"457,5554148"
2019-2,44,Irán,Preliminar,Millones,Dólar estadounidense,0
2019-2,45,Irlanda⁴,Preliminar,Millones,Dólar estadounidense,"-21,31492298"
2019-2,46,Isla de Man,Preliminar,Millones,Dólar estadounidense,0
2019-2,47,Israel,Preliminar,Millones,Dólar estadounidense,"0,502143182"
2019-2,48,Italia,Preliminar,Millones,Dólar estadounidense,"16,30633934"
2019-2,49,Japón,Preliminar,Millones,Dólar estadounidense,"44,05833378"
2019-2,50,Jordania,Preliminar,Millones,Dólar estadounidense,0
2019-2,51,Kuwait,Preliminar,Millones,Dólar estadounidense,0
2019-2,52,Líbano,Preliminar,Millones,Dólar estadounidense,0
2019-2,53,Liberia,Preliminar,Millones,Dólar estadounidense,0
2019-2,54,Liechtenstein,Preliminar,Millones,Dólar estadounidense,0
2019-2,55,Lituania,Preliminar,Millones,Dólar estadounidense,0
2019-2,56,Luxemburgo,Preliminar,Millones,Dólar estadounidense,"-8,739529979"
2019-2,57,Malasia,Preliminar,Millones,Dólar estadounidense,"0,072209186"
2019-2,58,México,Preliminar,Millones,Dólar estadounidense,"132,9641688"
2019-2,59,Nicaragua,Preliminar,Millones,Dólar estadounidense,"0,767953807"
2019-2,60,Noruega,Preliminar,Millones,Dólar estadounidense,"1,255082626"
2019-2,61,Nueva Zelanda,Preliminar,Millones,Dólar estadounidense,"-0,344797517"
2019-2,62,Países Bajos,Preliminar,Millones,Dólar estadounidense,"10,03973972"
2019-2,63,Panamá,Preliminar,Millones,Dólar estadounidense,"272,768435"
2019-2,64,Paraguay,Preliminar,Millones,Dólar estadounidense,"0,201466739"
2019-2,65,Perú,Preliminar,Millones,Dólar estadounidense,"32,9786052"
2019-2,66,Portugal,Preliminar,Millones,Dólar estadounidense,"11,87638516"
2019-2,67,Puerto Rico,Preliminar,Millones,Dólar estadounidense,"1,260982882"
2019-2,69,República Dominicana,Preliminar,Millones,Dólar estadounidense,"0,415953807"
2019-2,70,Singapur,Preliminar,Millones,Dólar estadounidense,"0,090832637"
2019-2,71,Sri Lanka,Preliminar,Millones,Dólar estadounidense,0
2019-2,72,Suecia,Preliminar,Millones,Dólar estadounidense,"9,498053885"
2019-2,73,Suiza,Preliminar,Millones,Dólar estadounidense,"386,2206887"
2019-2,74,Sudáfrica,Preliminar,Millones,Dólar estadounidense,"12,89984445"
2019-2,75,Tailandia,Preliminar,Millones,Dólar estadounidense,0
2019-2,76,Taiwán,Preliminar,Millones,Dólar estadounidense,"0,001558077"
2019-2,77,Ucrania,Preliminar,Millones,Dólar estadounidense,"0,008099165"
2019-2,78,Uruguay,Preliminar,Millones,Dólar estadounidense,"49,72082993"
2019-2,79,Venezuela,Preliminar,Millones,Dólar estadounidense,"5,131048772"
2019-2,81,Otros Países,Preliminar,Millones,Dólar estadounidense,"5,76987938"
2019-2,82,Total paises,Preliminar,Millones,Dólar estadounidense,"4090,155691"
2019-3,1,Afganistán,Preliminar,Millones,Dólar estadounidense,0
2019-3,2,Albania,Preliminar,Millones,Dólar estadounidense,0
2019-3,3,Alemania,Preliminar,Millones,Dólar estadounidense,"29,83566823"
2019-3,4,Anguilla,Preliminar,Millones,Dólar estadounidense,"3,968376569"
2019-3,5,Antillas Holandesas,Preliminar,Millones,Dólar estadounidense,"0,039580786"
2019-3,6,Argentina,Preliminar,Millones,Dólar estadounidense,"0,815642348"
2019-3,7,Aruba,Preliminar,Millones,Dólar estadounidense,"0,159799755"
2019-3,8,Australia,Preliminar,Millones,Dólar estadounidense,"38,00568834"
2019-3,9,Austria,Preliminar,Millones,Dólar estadounidense,"0,101880678"
2019-3,10,Bahamas,Preliminar,Millones,Dólar estadounidense,"8,242380227"
2019-3,11,Barbados,Preliminar,Millones,Dólar estadounidense,"81,04460719"
2019-3,12,Bélgica,Preliminar,Millones,Dólar estadounidense,"3,427823481"
2019-3,13,Belice,Preliminar,Millones,Dólar estadounidense,"0,42154317"
2019-3,14,Bermudas,Preliminar,Millones,Dólar estadounidense,"-16,75107703"
2019-3,15,Bolivia,Preliminar,Millones,Dólar estadounidense,"0,11119893"
2019-3,16,Brasil,Preliminar,Millones,Dólar estadounidense,"39,9131954"
2019-3,17,Canadá,Preliminar,Millones,Dólar estadounidense,"111,470517"
2019-3,18,Chile,Preliminar,Millones,Dólar estadounidense,"56,21312283"
2019-3,19,China,Preliminar,Millones,Dólar estadounidense,"3,590896399"
2019-3,20,Corea del Sur,Preliminar,Millones,Dólar estadounidense,"0,57813916"
2019-3,21,Chipre,Preliminar,Millones,Dólar estadounidense,"-1,714552758"
2019-3,22,Costa Rica,Preliminar,Millones,Dólar estadounidense,"10,17229523"
2019-3,23,Cuba,Preliminar,Millones,Dólar estadounidense,0
2019-3,24,Curazao,Preliminar,Millones,Dólar estadounidense,"-0,064819662"
2019-3,25,Dinamarca,Preliminar,Millones,Dólar estadounidense,"2,489914966"
2019-3,26,Ecuador,Preliminar,Millones,Dólar estadounidense,"8,633767483"
2019-3,27,El Salvador,Preliminar,Millones,Dólar estadounidense,"0,377794627"
2019-3,28,Escocia,Preliminar,Millones,Dólar estadounidense,"4,146255084"
2019-3,29,España,Preliminar,Millones,Dólar estadounidense,"880,7544679"
2019-3,30,Estados Unidos,Preliminar,Millones,Dólar estadounidense,"607,1847605"
2019-3,31,Finlandia,Preliminar,Millones,Dólar estadounidense,0
2019-3,32,Francia,Preliminar,Millones,Dólar estadounidense,"78,99041211"
2019-3,33,Gibraltar,Preliminar,Millones,Dólar estadounidense,0
2019-3,34,Grecia,Preliminar,Millones,Dólar estadounidense,0
2019-3,35,Guatemala,Preliminar,Millones,Dólar estadounidense,"1,963085329"
2019-3,36,Honduras,Preliminar,Millones,Dólar estadounidense,"0,412642107"
2019-3,37,Hong Kong,Preliminar,Millones,Dólar estadounidense,"4,536837816"
2019-3,38,Hungría,Preliminar,Millones,Dólar estadounidense,0
2019-3,39,Islas Caimán,Preliminar,Millones,Dólar estadounidense,"120,7579252"
2019-3,40,Islas Vírgenes Británicas,Preliminar,Millones,Dólar estadounidense,"91,15885031"
2019-3,41,India,Preliminar,Millones,Dólar estadounidense,"2,264049928"
2019-3,42,Inglaterra,Preliminar,Millones,Dólar estadounidense,"159,6826423"
2019-3,44,Irán,Preliminar,Millones,Dólar estadounidense,0
2019-3,45,Irlanda⁴,Preliminar,Millones,Dólar estadounidense,"9,449239011"
2019-3,46,Isla de Man,Preliminar,Millones,Dólar estadounidense,"0,208464719"
2019-3,47,Israel,Preliminar,Millones,Dólar estadounidense,"0,195947609"
2019-3,48,Italia,Preliminar,Millones,Dólar estadounidense,"9,511341296"
2019-3,49,Japón,Preliminar,Millones,Dólar estadounidense,"8,467481003"
2019-3,50,Jordania,Preliminar,Millones,Dólar estadounidense,"0,018666974"
2019-3,51,Kuwait,Preliminar,Millones,Dólar estadounidense,"0,081441859"
2019-3,52,Líbano,Preliminar,Millones,Dólar estadounidense,"0,163378563"
2019-3,53,Liberia,Preliminar,Millones,Dólar estadounidense,0
2019-3,54,Liechtenstein,Preliminar,Millones,Dólar estadounidense,"-0,102641418"
2019-3,55,Lituania,Preliminar,Millones,Dólar estadounidense,0
2019-3,56,Luxemburgo,Preliminar,Millones,Dólar estadounidense,"1,500989088"
2019-3,57,Malasia,Preliminar,Millones,Dólar estadounidense,"0,089391138"
2019-3,58,México,Preliminar,Millones,Dólar estadounidense,"193,8160894"
2019-3,59,Nicaragua,Preliminar,Millones,Dólar estadounidense,"0,010264142"
2019-3,60,Noruega,Preliminar,Millones,Dólar estadounidense,"1,090204344"
2019-3,61,Nueva Zelanda,Preliminar,Millones,Dólar estadounidense,"-0,146057105"
2019-3,62,Países Bajos,Preliminar,Millones,Dólar estadounidense,"93,68542505"
2019-3,63,Panamá,Preliminar,Millones,Dólar estadounidense,"234,7601154"
2019-3,64,Paraguay,Preliminar,Millones,Dólar estadounidense,"0,085192377"
2019-3,65,Perú,Preliminar,Millones,Dólar estadounidense,"25,67813042"
2019-3,66,Portugal,Preliminar,Millones,Dólar estadounidense,"3,896095252"
2019-3,67,Puerto Rico,Preliminar,Millones,Dólar estadounidense,"3,419238297"
2019-3,69,República Dominicana,Preliminar,Millones,Dólar estadounidense,"0,688203035"
2019-3,70,Singapur,Preliminar,Millones,Dólar estadounidense,"0,436366896"
2019-3,71,Sri Lanka,Preliminar,Millones,Dólar estadounidense,0
2019-3,72,Suecia,Preliminar,Millones,Dólar estadounidense,"17,51334497"
2019-3,73,Suiza,Preliminar,Millones,Dólar estadounidense,"154,9521087"
2019-3,74,Sudáfrica,Preliminar,Millones,Dólar estadounidense,"-6,158479931"
2019-3,75,Tailandia,Preliminar,Millones,Dólar estadounidense,0
2019-3,76,Taiwán,Preliminar,Millones,Dólar estadounidense,"0,533306331"
2019-3,77,Ucrania,Preliminar,Millones,Dólar estadounidense,0
2019-3,78,Uruguay,Preliminar,Millones,Dólar estadounidense,"65,83558921"
2019-3,79,Venezuela,Preliminar,Millones,Dólar estadounidense,"5,277368996"
2019-3,81,Otros Países,Preliminar,Millones,Dólar estadounidense,"5,20162932"
2019-3,82,Total paises,Preliminar,Millones,Dólar estadounidense,"3163,093147"
2019-4,1,Afganistán,Preliminar,Millones,Dólar estadounidense,0
2019-4,2,Albania,Preliminar,Millones,Dólar estadounidense,0
2019-4,3,Alemania,Preliminar,Millones,Dólar estadounidense,"43,04960226"
2019-4,4,Anguilla,Preliminar,Millones,Dólar estadounidense,"17,09331188"
2019-4,5,Antillas Holandesas,Preliminar,Millones,Dólar estadounidense,"0,043148805"
2019-4,6,Argentina,Preliminar,Millones,Dólar estadounidense,"1,434919464"
2019-4,7,Aruba,Preliminar,Millones,Dólar estadounidense,"0,138793938"
2019-4,8,Australia,Preliminar,Millones,Dólar estadounidense,"4,032420887"
2019-4,9,Austria,Preliminar,Millones,Dólar estadounidense,"7,846572508"
2019-4,10,Bahamas,Preliminar,Millones,Dólar estadounidense,"6,152469507"
2019-4,11,Barbados,Preliminar,Millones,Dólar estadounidense,"66,43045599"
2019-4,12,Bélgica,Preliminar,Millones,Dólar estadounidense,"-5,694425959"
2019-4,13,Belice,Preliminar,Millones,Dólar estadounidense,"-3,610661452"
2019-4,14,Bermudas,Preliminar,Millones,Dólar estadounidense,"-80,32561025"
2019-4,15,Bolivia,Preliminar,Millones,Dólar estadounidense,"0,090789788"
2019-4,16,Brasil,Preliminar,Millones,Dólar estadounidense,"1001,482259"
2019-4,17,Canadá,Preliminar,Millones,Dólar estadounidense,"160,0694798"
2019-4,18,Chile,Preliminar,Millones,Dólar estadounidense,"-24,17496012"
2019-4,19,China,Preliminar,Millones,Dólar estadounidense,"8,606937592"
2019-4,20,Corea del Sur,Preliminar,Millones,Dólar estadounidense,"0,682612512"
2019-4,21,Chipre,Preliminar,Millones,Dólar estadounidense,"0,096040802"
2019-4,22,Costa Rica,Preliminar,Millones,Dólar estadounidense,"8,678431324"
2019-4,23,Cuba,Preliminar,Millones,Dólar estadounidense,"-0,095618267"
2019-4,24,Curazao,Preliminar,Millones,Dólar estadounidense,"10,0377466"
2019-4,25,Dinamarca,Preliminar,Millones,Dólar estadounidense,"2,952440706"
2019-4,26,Ecuador,Preliminar,Millones,Dólar estadounidense,"6,160496141"
2019-4,27,El Salvador,Preliminar,Millones,Dólar estadounidense,"3,427274468"
2019-4,28,Escocia,Preliminar,Millones,Dólar estadounidense,"6,733673162"
2019-4,29,España,Preliminar,Millones,Dólar estadounidense,"568,5206007"
2019-4,30,Estados Unidos,Preliminar,Millones,Dólar estadounidense,"456,3433071"
2019-4,31,Finlandia,Preliminar,Millones,Dólar estadounidense,"-2,954236626"
2019-4,32,Francia,Preliminar,Millones,Dólar estadounidense,"1,565181907"
2019-4,33,Gibraltar,Preliminar,Millones,Dólar estadounidense,"0,029750273"
2019-4,34,Grecia,Preliminar,Millones,Dólar estadounidense,"0,02455367"
2019-4,35,Guatemala,Preliminar,Millones,Dólar estadounidense,"1,82689724"
2019-4,36,Honduras,Preliminar,Millones,Dólar estadounidense,"-0,095876909"
2019-4,37,Hong Kong,Preliminar,Millones,Dólar estadounidense,"0,870976352"
2019-4,38,Hungría,Preliminar,Millones,Dólar estadounidense,"0,501691679"
2019-4,39,Islas Caimán,Preliminar,Millones,Dólar estadounidense,"108,7867952"
2019-4,40,Islas Vírgenes Británicas,Preliminar,Millones,Dólar estadounidense,"66,30349906"
2019-4,41,India,Preliminar,Millones,Dólar estadounidense,"2,358389561"
2019-4,42,Inglaterra,Preliminar,Millones,Dólar estadounidense,"146,0272043"
2019-4,44,Irán,Preliminar,Millones,Dólar estadounidense,0
2019-4,45,Irlanda⁴,Preliminar,Millones,Dólar estadounidense,"-31,33400815"
2019-4,46,Isla de Man,Preliminar,Millones,Dólar estadounidense,"1,001013121"
2019-4,47,Israel,Preliminar,Millones,Dólar estadounidense,"0,352326323"
2019-4,48,Italia,Preliminar,Millones,Dólar estadounidense,"78,4076057"
2019-4,49,Japón,Preliminar,Millones,Dólar estadounidense,"6,604079138"
2019-4,50,Jordania,Preliminar,Millones,Dólar estadounidense,"0,005095088"
2019-4,51,Kuwait,Preliminar,Millones,Dólar estadounidense,"0,027704958"
2019-4,52,Líbano,Preliminar,Millones,Dólar estadounidense,"0,001147592"
2019-4,53,Liberia,Preliminar,Millones,Dólar estadounidense,0
2019-4,54,Liechtenstein,Preliminar,Millones,Dólar estadounidense,"-0,032513795"
2019-4,55,Lituania,Preliminar,Millones,Dólar estadounidense,"0,032975"
2019-4,56,Luxemburgo,Preliminar,Millones,Dólar estadounidense,"85,32503378"
